,Brand,Model,Memory,Storage,Rating,Selling Price
1755,SAMSUNG,SAMSUNG M02s,4.0,64.0,4.1,11499
1756,SAMSUNG,SAMSUNG Galaxy J7,3.0,32.0,4.3,14990
1757,SAMSUNG,SAMSUNG M02s,3.0,32.0,4.2,8999
1758,SAMSUNG,SAMSUNG Galaxy A12,4.0,128.0,4.2,14999
1759,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.4,71999
1760,SAMSUNG,SAMSUNG Galaxy A20s,3.0,32.0,4.3,11599
1761,SAMSUNG,SAMSUNG SAMSUNG Metro,32.0,2.0,4.1,2899
1762,SAMSUNG,SAMSUNG Galaxy F62,8.0,128.0,4.3,25999
1763,SAMSUNG,SAMSUNG Galaxy A51,6.0,128.0,4.3,20999
1764,SAMSUNG,SAMSUNG Galaxy Fold,12.0,256.0,3.0,149999
1765,SAMSUNG,SAMSUNG Galaxy A9,6.0,128.0,4.4,19990
1766,SAMSUNG,SAMSUNG Galaxy S21,8.0,256.0,4.3,73999
1767,SAMSUNG,SAMSUNG Galaxy A12,4.0,128.0,4.2,14999
1768,SAMSUNG,SAMSUNG Galaxy Note10,8.0,128.0,4.3,39999
1769,SAMSUNG,SAMSUNG Galaxy M42,6.0,128.0,4.3,21450
1770,SAMSUNG,SAMSUNG Galaxy A7,6.0,128.0,4.4,24600
1771,SAMSUNG,SAMSUNG Galaxy On8,4.0,64.0,4.4,19990
1772,SAMSUNG,SAMSUNG Galaxy M42,8.0,128.0,4.3,24499
1773,SAMSUNG,SAMSUNG Galaxy J2,1.0,16.0,4.2,6999
1774,SAMSUNG,SAMSUNG Galaxy J2,1.0,16.0,4.2,6999
1775,SAMSUNG,SAMSUNG Galaxy S20+,8.0,128.0,4.4,54999
1776,SAMSUNG,SAMSUNG Galaxy A2,1.0,16.0,4.2,5900
1777,SAMSUNG,SAMSUNG Galaxy M10,2.0,16.0,4.3,8190
1778,SAMSUNG,SAMSUNG M31 Prime,6.0,128.0,4.3,16750
1779,SAMSUNG,SAMSUNG Galaxy J2,1.0,16.0,4.2,6999
1780,SAMSUNG,SAMSUNG Galaxy Star,512.0,4.0,3.9,4890
1781,SAMSUNG,SAMSUNG Galaxy F02s,4.0,64.0,4.2,10499
1782,SAMSUNG,SAMSUNG B351E/Metro 350,32.0,2.0,4.2,2870
1783,SAMSUNG,SAMSUNG Galaxy J4,2.0,32.0,4.3,9000
1784,SAMSUNG,SAMSUNG Galaxy A10s,2.0,32.0,4.4,10000
1785,SAMSUNG,SAMSUNG Metro 350,32.0,16.0,4.1,2849
1786,SAMSUNG,SAMSUNG Galaxy F62,8.0,128.0,4.3,25999
1787,SAMSUNG,SAMSUNG Galaxy A51,8.0,128.0,4.3,22499
1788,SAMSUNG,SAMSUNG M01 core,2.0,32.0,3.9,5990
1789,SAMSUNG,SAMSUNG Galaxy A10s,3.0,32.0,4.3,11000
1790,SAMSUNG,SAMSUNG Galaxy Note,8.0,512.0,4.6,49999
1791,SAMSUNG,SAMSUNG Galaxy Star,512.0,4.0,3.9,4890
1792,SAMSUNG,SAMSUNG Galaxy M30s,6.0,128.0,4.1,16999
1793,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.3,69999
1794,SAMSUNG,SAMSUNG Galaxy A51,6.0,128.0,4.3,20999
1795,SAMSUNG,SAMSUNG Galaxy S9,4.0,64.0,4.4,62500
1796,SAMSUNG,SAMSUNG Galaxy A7,3.0,16.0,4.1,17490
1797,SAMSUNG,SAMSUNG Metro XL,64.0,128.0,4.2,3271
1798,SAMSUNG,SAMSUNG Galaxy A7,3.0,16.0,4.1,17490
1799,SAMSUNG,SAMSUNG Metro XL,64.0,128.0,4.2,3271
1800,SAMSUNG,SAMSUNG Galaxy M21,4.0,64.0,4.3,13760
1801,SAMSUNG,SAMSUNG Z2,1.0,8.0,3.6,4790
1802,SAMSUNG,SAMSUNG Galaxy A2,1.0,16.0,4.2,5900
1803,SAMSUNG,SAMSUNG Galaxy M10,3.0,32.0,4.3,8690
1804,SAMSUNG,SAMSUNG Galaxy A71,8.0,128.0,4.4,27499
1805,SAMSUNG,SAMSUNG Galaxy J7,3.0,16.0,4.2,10990
1806,SAMSUNG,SAMSUNG Galaxy A30,4.0,64.0,4.4,18000
1807,SAMSUNG,SAMSUNG Galaxy M10S,3.0,32.0,4.4,9100
1808,SAMSUNG,SAMSUNG Galaxy A9,8.0,128.0,4.3,39000
1809,SAMSUNG,SAMSUNG Galaxy A70,6.0,128.0,4.3,30900
1810,SAMSUNG,SAMSUNG Galaxy J1,512.0,4.0,3.9,4988
1811,SAMSUNG,SAMSUNG Z1,768.0,4.0,3.5,3990
1812,SAMSUNG,SAMSUNG Galaxy M20,4.0,64.0,4.3,11999
1813,SAMSUNG,SAMSUNG Galaxy A20s,4.0,64.0,4.3,13695
1814,SAMSUNG,SAMSUNG Galaxy A30,4.0,64.0,4.4,18000
1815,SAMSUNG,SAMSUNG Galaxy J5,1.5,8.0,4.3,7990
1816,SAMSUNG,SAMSUNG Galaxy On6,4.0,64.0,4.3,17600
1817,SAMSUNG,SAMSUNG Galaxy J5,1.5,8.0,4.3,11390
1818,SAMSUNG,SAMSUNG Galaxy A51,8.0,128.0,4.3,22499
1819,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,3.9,46900
1820,SAMSUNG,SAMSUNG Galaxy J2,1.0,8.0,4.1,7400
1821,SAMSUNG,SAMSUNG Galaxy A50s,4.0,128.0,4.3,14999
1822,SAMSUNG,SAMSUNG Galaxy Note,6.0,128.0,4.6,53999
1823,SAMSUNG,SAMSUNG Galaxy Note,6.0,128.0,4.6,73600
1824,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.6,39999
1825,SAMSUNG,SAMSUNG Galaxy S4,1.5,8.0,3.8,20400
1826,SAMSUNG,SAMSUNG Galaxy A50s,6.0,128.0,4.3,21099
1827,SAMSUNG,SAMSUNG M31 Prime,6.0,64.0,4.3,18699
1828,SAMSUNG,SAMSUNG Galaxy A20,3.0,32.0,4.3,12900
1829,SAMSUNG,SAMSUNG Galaxy A9,4.0,32.0,4.3,26900
1830,SAMSUNG,SAMSUNG Galaxy J7,3.0,32.0,4.3,14990
1831,SAMSUNG,SAMSUNG Galaxy M10,3.0,32.0,4.3,8650
1832,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.4,71999
1833,SAMSUNG,SAMSUNG Galaxy S21,8.0,256.0,4.4,75999
1834,SAMSUNG,SAMSUNG Galaxy J2,1.5,8.0,4.0,6990
1835,SAMSUNG,SAMSUNG Galaxy Note,6.0,128.0,4.6,73600
1836,SAMSUNG,SAMSUNG Galaxy S6,3.0,32.0,4.0,44900
1837,SAMSUNG,SAMSUNG Galaxy J7,4.0,32.0,4.3,17990
1838,SAMSUNG,SAMSUNG Galaxy A32,6.0,128.0,4.1,21999
1839,SAMSUNG,SAMSUNG Galaxy A50s,6.0,128.0,4.3,21099
1840,SAMSUNG,SAMSUNG Galaxy S21,8.0,256.0,4.3,73999
1841,SAMSUNG,SAMSUNG Galaxy A71,8.0,128.0,4.4,27499
1842,SAMSUNG,SAMSUNG Galaxy A10s,2.0,32.0,4.4,10000
1843,SAMSUNG,SAMSUNG Galaxy J2,2.0,16.0,4.2,8200
1844,SAMSUNG,SAMSUNG Galaxy M42,6.0,128.0,4.3,17000
1845,SAMSUNG,SAMSUNG Galaxy J7,2.0,16.0,4.3,13800
1846,SAMSUNG,SAMSUNG Galaxy A70s,6.0,128.0,4.3,17999
1847,SAMSUNG,SAMSUNG Galaxy Note,12.0,512.0,4.6,95000
1848,SAMSUNG,SAMSUNG Galaxy A52,8.0,128.0,4.4,28999
1849,SAMSUNG,SAMSUNG Galaxy S10,8.0,512.0,4.5,45999
1850,SAMSUNG,SAMSUNG Galaxy A30s,4.0,64.0,4.3,15899
1851,SAMSUNG,SAMSUNG Metro 350,32.0,16.0,4.1,2940
1852,SAMSUNG,SAMSUNG Galaxy S8,4.0,64.0,4.6,49990
1853,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,3.9,56999
1854,SAMSUNG,SAMSUNG Galaxy A7,3.0,16.0,4.1,20700
1855,SAMSUNG,SAMSUNG Z4,1.0,8.0,3.5,6200
1856,SAMSUNG,SAMSUNG Galaxy A72,8.0,256.0,4.3,37999
1857,SAMSUNG,SAMSUNG Galaxy Star,512.0,4.0,3.8,5499
1858,SAMSUNG,SAMSUNG Galaxy A80,8.0,128.0,4.4,29899
1859,SAMSUNG,SAMSUNG Galaxy J1,512.0,4.0,4.0,7454
1860,SAMSUNG,SAMSUNG Galaxy S20,8.0,128.0,4.3,74000
1861,SAMSUNG,SAMSUNG B351E/Metro 350,32.0,2.0,4.2,2089
1862,SAMSUNG,SAMSUNG Galaxy A9,6.0,128.0,4.4,36000
1863,SAMSUNG,SAMSUNG Metro 350,32.0,2.0,4.1,2815
1864,SAMSUNG,SAMSUNG Galaxy S9,4.0,128.0,4.4,61900
1865,SAMSUNG,SAMSUNG Galaxy Z,8.0,256.0,4.4,66000
1866,SAMSUNG,SAMSUNG Galaxy Alpha,2.0,32.0,3.6,42000
1867,SAMSUNG,SAMSUNG Galaxy Alpha,2.0,32.0,3.6,22389
1868,SAMSUNG,SAMSUNG Galaxy S9,6.0,64.0,4.5,70000
1869,SAMSUNG,SAMSUNG Metro 350,46.0,2.0,4.1,2699
1870,SAMSUNG,SAMSUNG Galaxy A51,6.0,128.0,4.3,20999
1871,SAMSUNG,SAMSUNG Galaxy Note10,6.0,128.0,4.3,37999
1872,SAMSUNG,SAMSUNG Galaxy Core,1.0,8.0,3.7,7999
1873,SAMSUNG,SAMSUNG Galaxy A70s,8.0,128.0,4.3,30500
1874,SAMSUNG,SAMSUNG Galaxy A7,3.0,16.0,4.1,20700
1875,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.3,69999
1876,SAMSUNG,SAMSUNG Galaxy S9,6.0,128.0,4.5,68900
1877,SAMSUNG,SAMSUNG Metro,32.0,2.0,4.2,2849
1878,SAMSUNG,SAMSUNG Galaxy A52,6.0,128.0,4.3,27499
1879,SAMSUNG,SAMSUNG Galaxy E7,2.0,16.0,4.3,16200
1880,SAMSUNG,SAMSUNG Z1,768.0,4.0,3.5,3990
1881,SAMSUNG,SAMSUNG Galaxy S9,4.0,128.0,4.4,61900
1882,SAMSUNG,SAMSUNG Galaxy S9,6.0,64.0,4.5,70000
1883,SAMSUNG,SAMSUNG Galaxy Note,6.0,64.0,4.6,49999
1884,SAMSUNG,SAMSUNG Galaxy A5-2017,3.0,32.0,4.1,22900
1885,SAMSUNG,SAMSUNG Tizen Z3,1.0,8.0,3.3,6990
1886,SAMSUNG,SAMSUNG Galaxy J4,2.0,32.0,4.3,9000
1887,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.6,59900
1888,SAMSUNG,SAMSUNG Galaxy On,3.0,16.0,4.3,11200
1889,SAMSUNG,SAMSUNG Galaxy M30S,4.0,128.0,4.3,16999
1890,SAMSUNG,SAMSUNG Galaxy S9,6.0,128.0,4.5,68900
1891,SAMSUNG,SAMSUNG Galaxy On8,4.0,64.0,4.4,19990
1892,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,4.1,46300
1893,SAMSUNG,SAMSUNG Galaxy A10s,2.0,32.0,4.4,10000
1894,SAMSUNG,SAMSUNG Galaxy J2,1.5,8.0,4.1,8090
1895,SAMSUNG,SAMSUNG Galaxy A5-2017,3.0,32.0,4.1,22900
1896,SAMSUNG,SAMSUNG Metro XL,64.0,128.0,4.2,3780
1897,SAMSUNG,SAMSUNG Galaxy S4,2.0,16.0,3.9,15999
1898,SAMSUNG,SAMSUNG Galaxy Note,3.0,32.0,4.2,50650
1899,SAMSUNG,SAMSUNG Galaxy S,512.0,4.0,4.0,6499
1900,SAMSUNG,SAMSUNG Galaxy A22,6.0,128.0,4.3,16999
1901,SAMSUNG,SAMSUNG Galaxy S21,8.0,256.0,4.4,75999
1902,SAMSUNG,SAMSUNG Galaxy J2,1.5,8.0,4.1,8090
1903,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,4.1,46300
1904,SAMSUNG,SAMSUNG Galaxy S,512.0,4.0,4.0,6048
1905,SAMSUNG,SAMSUNG Galaxy A3,1.0,16.0,4.0,8190
1906,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,4.1,46300
1907,SAMSUNG,SAMSUNG Galaxy S6,3.0,64.0,4.0,53900
1908,SAMSUNG,SAMSUNG Galaxy A70s,6.0,128.0,4.3,17999
1909,SAMSUNG,SAMSUNG Galaxy On,3.0,16.0,4.3,11200
1910,SAMSUNG,SAMSUNG Galaxy A7,6.0,128.0,4.4,24600
1911,SAMSUNG,SAMSUNG Galaxy A70s,6.0,128.0,4.3,17999
1912,SAMSUNG,SAMSUNG Galaxy Note10,8.0,128.0,4.3,39999
1913,SAMSUNG,SAMSUNG Galaxy Note,2.0,16.0,4.2,19900
1914,SAMSUNG,SAMSUNG Galaxy A8,2.0,32.0,4.2,33500
1915,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,3.9,38900
1916,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.6,59900
1917,SAMSUNG,SAMSUNG Metro B312E,10.0,2.0,4.4,1599
1918,SAMSUNG,SAMSUNG Galaxy A2,1.0,16.0,4.2,5900
1919,SAMSUNG,SAMSUNG Galaxy A5,2.0,16.0,4.1,14490
1920,SAMSUNG,SAMSUNG Galaxy S9,6.0,64.0,4.5,70000
1921,SAMSUNG,SAMSUNG Galaxy S6,3.0,64.0,4.0,53900
1922,SAMSUNG,SAMSUNG Galaxy S5,2.0,16.0,3.9,21999
1923,SAMSUNG,SAMSUNG Galaxy Note,3.0,32.0,4.2,21999
1924,SAMSUNG,SAMSUNG Galaxy J1,1.0,8.0,4.0,7550
1925,SAMSUNG,SAMSUNG Galaxy S9,4.0,128.0,4.4,39900
1926,SAMSUNG,SAMSUNG Galaxy S9,6.0,64.0,4.5,70000
1927,SAMSUNG,SAMSUNG Galaxy S5,2.0,16.0,3.9,21999
1928,SAMSUNG,SAMSUNG Galaxy S9,6.0,128.0,4.5,68900
1929,SAMSUNG,SAMSUNG Galaxy A5,2.0,16.0,4.1,14490
1930,SAMSUNG,SAMSUNG Galaxy J1,1.0,8.0,4.0,7550
1931,SAMSUNG,SAMSUNG Galaxy A50,4.0,64.0,4.3,21000
1932,SAMSUNG,SAMSUNG Galaxy A3,1.0,16.0,4.0,10800
1933,SAMSUNG,SAMSUNG Galaxy On6,4.0,64.0,4.3,17600
1934,SAMSUNG,SAMSUNG Galaxy S9,6.0,128.0,4.5,68900
1935,SAMSUNG,SAMSUNG Galaxy J2,1.5,8.0,4.0,7200
1936,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.5,40999
1937,SAMSUNG,SAMSUNG Galaxy S9,4.0,64.0,4.4,62500
1938,SAMSUNG,SAMSUNG Galaxy A8,2.0,32.0,4.2,25990
1939,SAMSUNG,SAMSUNG Galaxy Note,6.0,128.0,4.6,73600
1940,SAMSUNG,SAMSUNG Galaxy J7,1.5,16.0,4.3,11700
1941,SAMSUNG,SAMSUNG Galaxy S5,2.0,16.0,3.9,21999
1942,SAMSUNG,SAMSUNG Galaxy A8,2.0,32.0,4.2,25990
1943,SAMSUNG,SAMSUNG Galaxy Core,1.0,8.0,4.0,14700
1944,SAMSUNG,SAMSUNG Galaxy S9,4.0,64.0,4.4,62500
1945,SAMSUNG,SAMSUNG Galaxy J5,1.5,8.0,4.3,10490
1946,SAMSUNG,SAMSUNG Galaxy Note,8.0,256.0,4.5,73600
1947,SAMSUNG,SAMSUNG Galaxy A30s,4.0,128.0,4.3,19900
1948,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,3.8,13500
1949,SAMSUNG,SAMSUNG Galaxy Note,3.0,32.0,4.1,36900
1950,SAMSUNG,SAMSUNG Galaxy Note,12.0,256.0,4.6,59999
1951,SAMSUNG,SAMSUNG Galaxy J7,1.5,16.0,4.3,11700
1952,SAMSUNG,SAMSUNG On7 Pro,2.0,16.0,4.1,5990
1953,SAMSUNG,SAMSUNG B351E/Metro 350,32.0,2.0,4.2,2980
1954,SAMSUNG,SAMSUNG Galaxy S4,2.0,16.0,3.9,40690
1955,SAMSUNG,SAMSUNG Galaxy J7,1.5,16.0,4.3,11700
1956,SAMSUNG,SAMSUNG Galaxy Note,8.0,256.0,4.5,73600
1957,SAMSUNG,SAMSUNG Galaxy S10e,6.0,128.0,4.5,59000
1958,SAMSUNG,SAMSUNG Galaxy J5,3.0,32.0,4.3,13900
1959,SAMSUNG,SAMSUNG Galaxy On8,3.0,16.0,4.3,13490
1960,SAMSUNG,SAMSUNG Galaxy A9,4.0,32.0,4.3,22900
1961,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,41900
1962,SAMSUNG,SAMSUNG Galaxy J2,1.0,8.0,4.1,7400
1963,SAMSUNG,SAMSUNG Galaxy Note,8.0,512.0,4.6,93000
1964,SAMSUNG,SAMSUNG Galaxy Note,12.0,256.0,4.6,59999
1965,SAMSUNG,SAMSUNG Galaxy A7,2.0,16.0,4.1,19990
1966,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,41900
1967,SAMSUNG,SAMSUNG Galaxy M30S,4.0,128.0,4.3,15499
1968,SAMSUNG,SAMSUNG Galaxy A8,6.0,64.0,4.3,16989
1969,SAMSUNG,SAMSUNG Galaxy S21,8.0,256.0,4.4,75999
1970,SAMSUNG,SAMSUNG Galaxy S21,8.0,256.0,4.3,73999
1971,SAMSUNG,SAMSUNG Galaxy S10e,6.0,128.0,4.5,59000
1972,SAMSUNG,SAMSUNG Galaxy Note,12.0,256.0,4.6,59999
1973,SAMSUNG,SAMSUNG Galaxy S21,16.0,512.0,4.3,116999
1974,SAMSUNG,SAMSUNG Galaxy Note10,8.0,128.0,4.3,39999
1975,SAMSUNG,SAMSUNG Galaxy M32,6.0,128.0,4.4,16998
1976,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.5,40999
1977,SAMSUNG,SAMSUNG Galaxy S3,1.5,16.0,4.3,17000
1978,SAMSUNG,SAMSUNG Galaxy A10s,3.0,32.0,4.3,11000
1979,SAMSUNG,SAMSUNG Galaxy C7,4.0,64.0,4.4,26600
1980,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,41900
1981,SAMSUNG,SAMSUNG Galaxy M30s,4.0,64.0,4.3,14090
1982,SAMSUNG,SAMSUNG Galaxy C7,4.0,64.0,4.4,26600
1983,SAMSUNG,SAMSUNG Galaxy M30S,4.0,128.0,4.3,13990
1984,SAMSUNG,SAMSUNG Galaxy J2,1.5,8.0,4.0,6990
1985,SAMSUNG,SAMSUNG Galaxy M21,6.0,128.0,4.2,15499
1986,SAMSUNG,SAMSUNG Galaxy M20,4.0,64.0,4.3,11990
1987,SAMSUNG,SAMSUNG Galaxy M30,3.0,32.0,4.3,10399
1988,SAMSUNG,SAMSUNG Galaxy A72,8.0,256.0,4.3,37999
1989,SAMSUNG,SAMSUNG Galaxy S20,8.0,128.0,4.0,49999
1990,SAMSUNG,SAMSUNG Galaxy Folder,2.0,16.0,3.7,27330
1991,SAMSUNG,SAMSUNG Galaxy A6,4.0,32.0,4.3,12499
1992,SAMSUNG,SAMSUNG Galaxy A30s,4.0,64.0,4.3,18900
1993,SAMSUNG,SAMSUNG Galaxy Note,12.0,512.0,4.6,95000
1994,SAMSUNG,SAMSUNG Galaxy Note,8.0,256.0,4.5,73600
1995,SAMSUNG,SAMSUNG SM-B310EZDDINS,100.0,100.0,5.0,1949
1996,SAMSUNG,SAMSUNG Galaxy S20,8.0,128.0,4.3,52905
1997,SAMSUNG,SAMSUNG Galaxy S20,8.0,128.0,4.0,49999
1998,SAMSUNG,SAMSUNG Galaxy A72,8.0,128.0,4.3,34999
1999,SAMSUNG,SAMSUNG Galaxy J5,2.0,16.0,4.2,10990
2000,SAMSUNG,SAMSUNG Galaxy J5,2.0,16.0,4.2,10990
2001,SAMSUNG,SAMSUNG Galaxy J5,2.0,16.0,4.2,10990
2002,SAMSUNG,SAMSUNG M31 Prime,6.0,128.0,4.3,17194
2003,SAMSUNG,SAMSUNG Galaxy A50,4.0,64.0,4.3,21000
2004,SAMSUNG,SAMSUNG Galaxy S20,8.0,128.0,4.0,49999
2005,SAMSUNG,SAMSUNG Galaxy M21,6.0,128.0,4.2,15499
2006,SAMSUNG,SAMSUNG Galaxy Grand,1.5,8.0,4.1,9999
2007,SAMSUNG,SAMSUNG Metro 313,2.0,2.0,4.1,2200
2008,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.4,71999
2009,SAMSUNG,SAMSUNG Galaxy A10,2.0,32.0,4.3,8700
2010,SAMSUNG,SAMSUNG Metro 360,64.0,100.0,4.2,3499
2011,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.6,39999
2012,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.6,39999
2013,SAMSUNG,SAMSUNG Z3,1.0,8.0,3.4,5590
2014,SAMSUNG,SAMSUNG Galaxy J7,3.0,32.0,4.2,15300
2015,SAMSUNG,SAMSUNG Galaxy A80,8.0,128.0,4.4,29899
2016,SAMSUNG,SAMSUNG Grand Prime,1.0,8.0,4.0,9833
2017,SAMSUNG,SAMSUNG Galaxy M20,3.0,32.0,4.3,10990
2018,SAMSUNG,SAMSUNG Galaxy M21,6.0,128.0,4.2,15990
2019,SAMSUNG,SAMSUNG Galaxy M30,4.0,64.0,4.4,13589
2020,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.3,69999
2021,SAMSUNG,SAMSUNG Galaxy A20s,3.0,32.0,4.3,11599
2022,SAMSUNG,SAMSUNG M31 Prime,6.0,128.0,4.3,17259
2023,SAMSUNG,SAMSUNG Galaxy M30S,4.0,128.0,4.3,15499
2024,SAMSUNG,SAMSUNG Galaxy Ace,512.0,4.0,3.8,5795
2025,SAMSUNG,SAMSUNG Galaxy M30,3.0,32.0,4.3,10399
2026,SAMSUNG,SAMSUNG Galaxy Alpha,2.0,32.0,3.6,19999
2027,SAMSUNG,SAMSUNG Galaxy J1,1.0,8.0,4.0,7550
2028,SAMSUNG,SAMSUNG Galaxy Note10,6.0,128.0,4.3,37999
2029,SAMSUNG,SAMSUNG Galaxy A7,4.0,64.0,4.4,22300
2030,SAMSUNG,SAMSUNG Galaxy A72,8.0,256.0,4.3,37999
2031,SAMSUNG,SAMSUNG Galaxy A20s,4.0,64.0,4.3,13695
2032,SAMSUNG,SAMSUNG Fold 2,12.0,256.0,4.3,169999
2033,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,3.9,30495
2034,SAMSUNG,SAMSUNG Galaxy S21,12.0,256.0,4.5,105999
2035,SAMSUNG,SAMSUNG Galaxy M20,3.0,32.0,4.3,10848
2036,SAMSUNG,SAMSUNG Galaxy Core,1.0,8.0,4.1,5490
2037,SAMSUNG,SAMSUNG On5 Pro,2.0,16.0,4.2,6480
2038,SAMSUNG,SAMSUNG Galaxy M10,2.0,16.0,4.3,8170
2039,SAMSUNG,SAMSUNG Galaxy A5,2.0,16.0,4.1,17990
2040,SAMSUNG,SAMSUNG Galaxy A50s,6.0,128.0,4.3,21099
2041,SAMSUNG,SAMSUNG Galaxy A50,6.0,64.0,4.4,24000
2042,SAMSUNG,SAMSUNG Galaxy M30s,6.0,128.0,4.1,16999
2043,SAMSUNG,SAMSUNG Galaxy S20+,8.0,128.0,4.4,54999
2044,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,3.9,29990
2045,SAMSUNG,SAMSUNG Galaxy Note,4.0,64.0,3.9,49990
2046,SAMSUNG,SAMSUNG Galaxy A6,4.0,32.0,4.3,12499
2047,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,3.9,29990
2048,SAMSUNG,SAMSUNG Galaxy Core,1.0,8.0,4.1,5490
2049,SAMSUNG,SAMSUNG Galaxy Star,512.0,4.0,3.8,4199
2050,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,4.0,5999
2051,SAMSUNG,SAMSUNG Galaxy A32,6.0,128.0,4.1,21999
2052,SAMSUNG,SAMSUNG Galaxy A30s,4.0,64.0,4.3,18900
2053,SAMSUNG,SAMSUNG On5 Pro,2.0,16.0,4.2,6990
2054,SAMSUNG,SAMSUNG Galaxy M10S,3.0,32.0,4.4,8990
2055,SAMSUNG,SAMSUNG Galaxy Note,3.0,32.0,3.3,30000
2056,SAMSUNG,SAMSUNG Galaxy S6,3.0,64.0,4.0,55900
2057,SAMSUNG,SAMSUNG Grand Prime,1.0,8.0,4.0,7992
2058,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.6,79000
2059,SAMSUNG,SAMSUNG Galaxy S9,4.0,256.0,4.4,65900
2060,SAMSUNG,SAMSUNG Galaxy S8,6.0,128.0,4.6,48669
2061,SAMSUNG,SAMSUNG Galaxy M30s,4.0,64.0,4.3,14069
2062,SAMSUNG,SAMSUNG Galaxy A5,2.0,16.0,4.1,14490
2063,SAMSUNG,SAMSUNG Rex 60,30.0,16.0,3.3,3400
2064,SAMSUNG,SAMSUNG Galaxy A30s,4.0,128.0,4.3,19900
2065,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,4.0,5999
2066,SAMSUNG,SAMSUNG Grand Prime,1.0,8.0,4.0,7999
2067,SAMSUNG,SAMSUNG Galaxy A71,8.0,128.0,4.4,27499
2068,SAMSUNG,SAMSUNG Galaxy S10,8.0,128.0,4.5,40999
2069,SAMSUNG,SAMSUNG Galaxy Note,3.0,32.0,4.1,27990
2070,SAMSUNG,SAMSUNG Galaxy Note,6.0,64.0,4.6,35990
2071,SAMSUNG,SAMSUNG Galaxy A8,6.0,64.0,4.3,18990
2072,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,4.0,6999
2073,SAMSUNG,SAMSUNG Galaxy S6,3.0,32.0,4.0,29999
2074,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,23500
2075,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,22222
2076,SAMSUNG,SAMSUNG Metro XL,64.0,128.0,4.2,3285
2077,SAMSUNG,SAMSUNG Galaxy S3,1.5,16.0,4.3,13499
2078,SAMSUNG,SAMSUNG Galaxy A5,2.0,16.0,4.1,17990
2079,SAMSUNG,SAMSUNG Galaxy E5,1.5,16.0,4.2,20400
2080,SAMSUNG,SAMSUNG Galaxy J2,2.0,16.0,4.2,8200
2081,SAMSUNG,SAMSUNG Galaxy Core,1.0,8.0,4.0,7999
2082,SAMSUNG,SAMSUNG Galaxy A7-2017,3.0,32.0,3.8,25900
2083,SAMSUNG,SAMSUNG Z2,1.0,8.0,3.6,4790
2084,SAMSUNG,SAMSUNG Galaxy Note,3.0,32.0,4.1,51000
2085,SAMSUNG,SAMSUNG Galaxy M30,6.0,128.0,4.3,15890
2086,SAMSUNG,SAMSUNG Galaxy S20,8.0,128.0,4.3,49980
2087,SAMSUNG,SAMSUNG Galaxy J2,1.5,8.0,4.1,8090
2088,SAMSUNG,SAMSUNG Galaxy A8,6.0,64.0,4.2,16860
2089,SAMSUNG,SAMSUNG Galaxy A9,4.0,32.0,4.3,19980
2090,SAMSUNG,SAMSUNG Galaxy A52,6.0,128.0,4.3,27499
2091,SAMSUNG,SAMSUNG Galaxy S6,3.0,32.0,4.0,33900
2092,SAMSUNG,SAMSUNG Grand Prime,1.0,8.0,4.0,10899
2093,SAMSUNG,SAMSUNG Galaxy A52,8.0,128.0,4.4,28999
2094,SAMSUNG,SAMSUNG Galaxy J1,512.0,4.0,3.9,5110
